GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description,Direction,Significant
110806273,0.0365,0.00973,0.1032,2.585359,0.2667516,606.76,SLC5A4-AS1,SLC5A4 antisense RNA 1,NS,False
26973,0.0365,0.00975,0.0916,2.584635,0.2368037,3927.25,CHORDC1,cysteine and histidine rich domain containing 1,NS,False
153768,0.0365,0.00975,0.189,-2.584509,-0.4883827,407.28,PRELID2,PRELI domain containing 2,NS,False
3840,0.0366,0.00977,0.0403,2.583726,0.1041458,2728.2,KPNA4,karyopherin subunit alpha 4,NS,False
8190,0.0366,0.00978,0.3616,-2.583666,-0.9342112,13.21,MIA,MIA SH3 domain containing,NS,False
79922,0.0366,0.00979,0.1021,2.583309,0.26384,350.77,MRM1,mitochondrial rRNA methyltransferase 1,NS,False
3297,0.0366,0.00979,0.0587,2.583236,0.1517332,3465.99,HSF1,heat shock transcription factor 1,NS,False
10848,0.0367,0.00981,0.1178,-2.582607,-0.3043338,1829.86,PPP1R13L,protein phosphatase 1 regulatory subunit 13 like,NS,False
64130,0.0367,0.00981,0.1341,-2.58261,-0.3464362,154.34,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component",NS,False
10217,0.0367,0.00981,0.0827,-2.582521,-0.2135061,1298.45,CTDSPL,CTD small phosphatase like,NS,False
7784,0.0367,0.00981,0.1396,-2.582389,-0.3606161,346.82,ZP3,zona pellucida glycoprotein 3,NS,False
375484,0.0368,0.00984,0.0887,-2.581319,-0.2288588,796.07,SIMC1,SUMO interacting motifs containing 1,NS,False
223082,0.0368,0.00984,0.1099,-2.581346,-0.2837959,438.02,ZNRF2,zinc and ring finger 2,NS,False
79729,0.0368,0.00986,0.1771,-2.580789,-0.4570796,664.78,SH3D21,SH3 domain containing 21,NS,False
51726,0.0368,0.00986,0.0507,2.580822,0.1309146,2412.69,DNAJB11,DnaJ heat shock protein family (Hsp40) member B11,NS,False
9529,0.0368,0.00985,0.0395,2.580899,0.1018714,1986.5,BAG5,BAG cochaperone 5,NS,False
27338,0.0368,0.00985,0.1923,-2.580914,-0.4963133,7120.69,UBE2S,ubiquitin conjugating enzyme E2 S,NS,False
94097,0.037,0.00991,0.071,2.578917,0.1832074,512.15,SFXN5,sideroflexin 5,NS,False
8761,0.037,0.00992,0.0586,-2.578498,-0.1511133,8586.04,PABPC4,poly(A) binding protein cytoplasmic 4,NS,False
252839,0.037,0.00992,0.0509,2.578534,0.1313613,2163.69,TMEM9,transmembrane protein 9,NS,False
105378046,0.037,0.00993,0.3664,2.578353,0.9446402,13.0,LOC105378046,,NS,False
655,0.0371,0.00993,0.099,-2.578178,-0.2551383,471.9,BMP7,bone morphogenetic protein 7,NS,False
114818,0.0371,0.00995,0.0802,-2.57746,-0.2066568,955.31,KLHL29,kelch like family member 29,NS,False
54862,0.0371,0.00996,0.0594,2.577258,0.153026,2044.23,CC2D1A,coiled-coil and C2 domain containing 1A,NS,False
58473,0.0372,0.00997,0.1869,2.577021,0.4816471,1548.1,PLEKHB1,pleckstrin homology domain containing B1,NS,False
476,0.0372,0.00998,0.0469,-2.576583,-0.1208801,17211.85,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,NS,False
3208,0.0373,0.01,0.1765,-2.575886,-0.4545917,59.02,HPCA,hippocalcin,NS,False
284440,0.0373,0.01,0.1579,-2.575445,-0.4067083,73.1,LINC00663,long intergenic non-protein coding RNA 663,NS,False
2766,0.0374,0.01,0.0556,2.574938,0.1430949,890.69,GMPR,guanosine monophosphate reductase,NS,False
55210,0.0374,0.01,0.0592,2.574307,0.1523586,3434.67,ATAD3A,ATPase family AAA domain containing 3A,NS,False
7335,0.0374,0.0101,0.0578,2.574065,0.1488152,2523.2,UBE2V1,ubiquitin conjugating enzyme E2 V1,NS,False
132141,0.0375,0.0101,0.2523,-2.573786,-0.649279,22.11,IQCF1,IQ motif containing F1,NS,False
55705,0.0375,0.0101,0.04,2.573493,0.1029702,5654.11,IPO9,importin 9,NS,False
8507,0.0375,0.0101,0.1225,-2.573178,-0.3151228,4195.85,ENC1,ectodermal-neural cortex 1,NS,False
80017,0.0375,0.0101,0.0961,2.573065,0.2472107,1718.05,DGLUCY,D-glutamate cyclase,NS,False
2115,0.0375,0.0101,0.126,2.572908,0.3242423,2035.69,ETV1,ETS variant transcription factor 1,NS,False
100885850,0.0375,0.0101,0.1021,2.572774,0.2626022,742.85,PTGES3L-AARSD1,PTGES3L-AARSD1 readthrough,NS,False
392,0.0376,0.0101,0.0692,2.572198,0.1780155,1788.9,ARHGAP1,Rho GTPase activating protein 1,NS,False
102724548,0.0376,0.0101,0.3686,-2.572061,-0.9480867,17.09,HHLA3-AS1,HHLA3 antisense RNA 1,NS,False
8534,0.0376,0.0101,0.2836,-2.571904,-0.7293538,81.69,CHST1,carbohydrate sulfotransferase 1,NS,False
25791,0.0376,0.0101,0.0908,-2.571755,-0.2336284,573.69,NGEF,neuronal guanine nucleotide exchange factor,NS,False
8313,0.0376,0.0101,0.1035,2.571658,0.2660611,1779.41,AXIN2,axin 2,NS,False
60592,0.0377,0.0101,0.0495,-2.571067,-0.1272343,2649.46,SCOC,short coiled-coil protein,NS,False
8338,0.0377,0.0102,0.2833,-2.570407,-0.7282774,20.38,H2AC20,H2A clustered histone 20,NS,False
23008,0.0378,0.0102,0.0366,-2.569902,-0.0939651,2136.92,KLHDC10,kelch domain containing 10,NS,False
57578,0.0378,0.0102,0.2656,-2.569868,-0.6825948,21.56,UNC79,"unc-79 homolog, NALCN channel complex subunit",NS,False
25983,0.0378,0.0102,0.0496,2.569301,0.1273473,1131.37,NGDN,neuroguidin,NS,False
10906,0.0379,0.0102,0.0726,2.569,0.1865582,1583.42,TRAFD1,TRAF-type zinc finger domain containing 1,NS,False
84444,0.0379,0.0102,0.095,-2.568691,-0.2439297,2887.06,DOT1L,DOT1 like histone lysine methyltransferase,NS,False
202181,0.0379,0.0102,0.1392,-2.568545,-0.357527,185.15,LOC202181,SUMO interacting motifs containing 1 pseudogene,NS,False
4033,0.0379,0.0102,0.474,2.568374,1.2173123,18.75,IRAG2,"inositol 1,4,5-triphosphate receptor associated 2",Upregulated,True
349565,0.0379,0.0102,0.1112,-2.568206,-0.2855046,208.56,NMNAT3,nicotinamide nucleotide adenylyltransferase 3,NS,False
100533181,0.0379,0.0102,0.2788,-2.568241,-0.7160506,24.47,FXYD6-FXYD2,FXYD6-FXYD2 readthrough,NS,False
79053,0.038,0.0102,0.049,2.567734,0.1257957,998.52,ALG8,"ALG8 alpha-1,3-glucosyltransferase",NS,False
338094,0.038,0.0102,0.0999,2.567465,0.2566166,255.09,FAM151A,family with sequence similarity 151 member A,NS,False
107986452,0.038,0.0102,0.2363,2.567398,0.6065891,31.33,LOC107986452,,NS,False
101929918,0.038,0.0102,0.0844,-2.56753,-0.2168185,569.74,LOC101929918,uncharacterized LOC101929918,NS,False
64137,0.038,0.0102,0.0703,2.567313,0.1805494,359.13,ABCG4,ATP binding cassette subfamily G member 4,NS,False
9001,0.038,0.0103,0.1014,-2.567093,-0.2602926,472.71,HAP1,huntingtin associated protein 1,NS,False
166614,0.038,0.0103,0.1072,-2.56689,-0.2751023,252.64,DCLK2,doublecortin like kinase 2,NS,False
4234,0.038,0.0103,0.1215,2.566816,0.3118287,809.68,METTL1,"methyltransferase 1, tRNA methylguanosine",NS,False
101927056,0.038,0.0103,0.3075,-2.566699,-0.7893583,15.89,LINC02614,long intergenic non-protein coding RNA 2614,NS,False
89884,0.0381,0.0103,0.0888,2.565876,0.2278062,256.18,LHX4,LIM homeobox 4,NS,False
128710,0.0381,0.0103,0.0959,2.565756,0.2460924,1171.03,SLX4IP,SLX4 interacting protein,NS,False
105375501,0.0381,0.0103,0.2433,-2.565587,-0.6242423,24.73,LOC105375501,uncharacterized LOC105375501,NS,False
10555,0.0381,0.0103,0.0896,-2.565601,-0.2299671,1810.59,AGPAT2,1-acylglycerol-3-phosphate O-acyltransferase 2,NS,False
25841,0.0381,0.0103,0.0781,2.565454,0.2002446,857.44,ABTB2,ankyrin repeat and BTB domain containing 2,NS,False
9275,0.0381,0.0103,0.0526,2.565009,0.1348079,1088.19,BCL7B,BAF chromatin remodeling complex subunit BCL7B,NS,False
54680,0.0382,0.0103,0.0927,2.564459,0.2375991,1173.88,ZNHIT6,zinc finger HIT-type containing 6,NS,False
1819,0.0382,0.0103,0.0912,2.564521,0.2338288,1272.7,DRG2,developmentally regulated GTP binding protein 2,NS,False
55707,0.0382,0.0103,0.0772,2.56418,0.1979979,1438.12,NECAP2,NECAP endocytosis associated 2,NS,False
116496,0.0382,0.0103,0.1267,-2.564144,-0.3249417,427.55,NIBAN1,niban apoptosis regulator 1,NS,False
84418,0.0382,0.0103,0.0907,2.564186,0.2326044,1196.48,CYSTM1,cysteine rich transmembrane module containing 1,NS,False
6419,0.0383,0.0104,0.1205,2.563502,0.3090207,306.93,SETMAR,SET domain and mariner transposase fusion gene,NS,False
3418,0.0383,0.0104,0.1709,-2.563438,-0.4380686,1566.73,IDH2,isocitrate dehydrogenase (NADP(+)) 2,NS,False
23221,0.0383,0.0104,0.0774,2.56302,0.1982944,871.42,RHOBTB2,Rho related BTB domain containing 2,NS,False
22818,0.0383,0.0104,0.0361,2.562542,0.0925979,6434.35,COPZ1,COPI coat complex subunit zeta 1,NS,False
100996664,0.0384,0.0104,0.2925,2.561957,0.7493827,20.99,LOC100996664,uncharacterized LOC100996664,NS,False
85865,0.0384,0.0104,0.0689,2.561821,0.1763992,1079.14,GTPBP10,GTP binding protein 10,NS,False
867,0.0385,0.0104,0.1389,-2.561041,-0.3557183,4299.7,CBL,Cbl proto-oncogene,NS,False
643246,0.0385,0.0104,0.1282,-2.560983,-0.3283571,120.82,MAP1LC3B2,microtubule associated protein 1 light chain 3 beta 2,NS,False
4579,0.0385,0.0104,0.0969,2.560996,0.2481845,5717.09,TRNY,tRNA-Tyr,NS,False
79927,0.0386,0.0105,0.3211,-2.559927,-0.8220779,20.49,FAM110D,family with sequence similarity 110 member D,NS,False
540,0.0386,0.0105,0.0543,-2.559698,-0.1391132,913.77,ATP7B,ATPase copper transporting beta,NS,False
65988,0.0386,0.0105,0.1656,2.559332,0.4237989,162.36,ZNF747,zinc finger protein 747,NS,False
107985139,0.0387,0.0105,0.068,-2.559108,-0.1739087,407.41,LOC107985139,,NS,False
25911,0.0387,0.0105,0.1063,2.558911,0.2720286,839.29,DPCD,deleted in primary ciliary dyskinesia homolog (mouse),NS,False
79630,0.0387,0.0105,0.1995,2.558353,0.5104635,51.41,C1orf54,chromosome 1 open reading frame 54,NS,False
107986160,0.0387,0.0105,0.1722,2.55838,0.4405127,82.23,LOC107986160,uncharacterized LOC107986160,NS,False
55362,0.0387,0.0105,0.1494,2.558315,0.3820998,3052.91,TMEM63B,transmembrane protein 63B,NS,False
27241,0.0387,0.0105,0.0714,2.558263,0.1827793,393.24,BBS9,Bardet-Biedl syndrome 9,NS,False
23347,0.0388,0.0105,0.0372,-2.557731,-0.0950699,4931.47,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,NS,False
27095,0.0388,0.0105,0.0533,2.557614,0.1362579,1771.07,TRAPPC3,trafficking protein particle complex subunit 3,NS,False
10169,0.0388,0.0105,0.0448,2.557467,0.114626,3050.36,SERF2,small EDRK-rich factor 2,NS,False
23211,0.0388,0.0105,0.053,2.557442,0.1356155,1651.86,ZC3H4,zinc finger CCCH-type containing 4,NS,False
100616477,0.0388,0.0106,0.1651,-2.557202,-0.4222568,53.64,MIR4442,microRNA 4442,NS,False
339665,0.0388,0.0106,0.0796,2.55722,0.2035065,457.34,SLC35E4,solute carrier family 35 member E4,NS,False
102724584,0.0388,0.0106,0.3612,2.556733,0.9234192,11.36,LOC102724584,,NS,False
57544,0.0389,0.0106,0.1254,-2.556381,-0.3206875,222.47,TXNDC16,thioredoxin domain containing 16,NS,False
9518,0.0389,0.0106,0.22,2.55601,0.5624049,7782.35,GDF15,growth differentiation factor 15,NS,False
55604,0.039,0.0106,0.0493,-2.554784,-0.1260071,1917.16,CARMIL1,capping protein regulator and myosin 1 linker 1,NS,False
100528007,0.0391,0.0106,0.0968,2.554529,0.2471871,161.46,BORCS7-ASMT,BORCS7-ASMT readthrough (NMD candidate),NS,False
5763,0.0391,0.0106,0.0954,-2.554278,-0.2435867,8054.0,PTMS,parathymosin,NS,False
100128288,0.0391,0.0106,0.1587,-2.554122,-0.4052689,67.72,LOC100128288,uncharacterized LOC100128288,NS,False
126695,0.0391,0.0106,0.0635,2.553981,0.1622148,692.03,KDF1,keratinocyte differentiation factor 1,NS,False
105375304,0.0391,0.0107,0.1271,-2.553948,-0.3244871,102.93,SNX10-AS1,SNX10 antisense RNA 1,NS,False
22868,0.0391,0.0107,0.059,2.553599,0.1507658,1556.81,FASTKD2,FAST kinase domains 2,NS,False
102724682,0.0391,0.0107,0.213,-2.553578,-0.54382,30.58,LOC102724682,uncharacterized LOC102724682,NS,False
55652,0.0391,0.0107,0.0635,2.553287,0.1620482,786.88,SLC48A1,solute carrier family 48 member 1,NS,False
84717,0.0391,0.0107,0.0853,-2.553163,-0.2177833,4305.97,HDGFL2,HDGF like 2,NS,False
8624,0.0392,0.0107,0.0687,2.552964,0.1754207,1429.66,PSMG1,proteasome assembly chaperone 1,NS,False
64843,0.0392,0.0107,0.1347,-2.552571,-0.343853,233.94,ISL2,ISL LIM homeobox 2,NS,False
8621,0.0392,0.0107,0.0656,2.552209,0.1673077,1799.78,CDK13,cyclin dependent kinase 13,NS,False
25924,0.0393,0.0107,0.3463,-2.551905,-0.8838311,17.54,MYRIP,myosin VIIA and Rab interacting protein,NS,False
51337,0.0393,0.0107,0.0606,-2.551715,-0.1546311,887.63,THEM6,thioesterase superfamily member 6,NS,False
107987330,0.0394,0.0107,0.1053,2.550855,0.2685826,194.58,FAM239C,family with sequence similarity 239 member C,NS,False
7597,0.0394,0.0108,0.1196,-2.55017,-0.3050035,1514.19,ZBTB25,zinc finger and BTB domain containing 25,NS,False
391059,0.0394,0.0108,0.08,-2.550088,-0.2041026,893.21,FRRS1,ferric chelate reductase 1,NS,False
101927703,0.0395,0.0108,0.2579,2.54939,0.6575373,132.51,FOXCUT,FOXC1 upstream transcript,NS,False
1745,0.0395,0.0108,0.1326,-2.549109,-0.3379797,90.91,DLX1,distal-less homeobox 1,NS,False
11135,0.0396,0.0108,0.1113,-2.548138,-0.2835867,3284.3,CDC42EP1,CDC42 effector protein 1,NS,False
51501,0.0397,0.0108,0.0502,2.547843,0.1277782,794.81,HIKESHI,heat shock protein nuclear import factor hikeshi,NS,False
91452,0.0397,0.0109,0.1253,2.547333,0.3190999,1454.59,ACBD5,acyl-CoA binding domain containing 5,NS,False
80755,0.0397,0.0109,0.1085,2.547319,0.2762719,718.72,AARSD1,alanyl-tRNA synthetase domain containing 1,NS,False
100616117,0.0397,0.0109,0.2554,-2.547183,-0.6505427,25.68,MIR4653,microRNA 4653,NS,False
26121,0.0397,0.0109,0.044,2.547128,0.1120995,3298.31,PRPF31,pre-mRNA processing factor 31,NS,False
123207,0.0398,0.0109,0.0509,-2.546198,-0.1297107,1001.08,C15orf40,chromosome 15 open reading frame 40,NS,False
11063,0.0399,0.0109,0.2643,-2.545591,-0.6726729,21.56,SOX30,SRY-box transcription factor 30,NS,False
8677,0.04,0.011,0.0597,2.544086,0.1517882,2624.68,STX10,syntaxin 10,NS,False
5922,0.04,0.011,0.0888,-2.543945,-0.2258292,820.19,RASA2,RAS p21 protein activator 2,NS,False
123169,0.04,0.011,0.0462,2.543866,0.1174209,1451.24,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component",NS,False
28987,0.04,0.011,0.0307,-2.543708,-0.0779766,5020.52,NOB1,NIN1 (RPN12) binding protein 1 homolog,NS,False
63932,0.04,0.011,0.0633,2.543648,0.1609849,962.14,STEEP1,STING1 ER exit protein 1,NS,False
2747,0.04,0.011,0.1972,-2.543702,-0.5015615,35.9,GLUD2,glutamate dehydrogenase 2,NS,False
284697,0.0401,0.011,0.1709,-2.543106,-0.434565,57.45,BTBD8,BTB domain containing 8,NS,False
1060,0.0401,0.011,0.1439,-2.543059,-0.3660656,864.61,CENPC,centromere protein C,NS,False
100289511,0.0402,0.011,0.0632,2.541728,0.160668,626.26,LOC100289511,uncharacterized LOC100289511,NS,False
57099,0.0402,0.011,0.1767,2.541782,0.4491019,303.84,AVEN,apoptosis and caspase activation inhibitor,NS,False
10232,0.0402,0.011,0.1797,2.541781,0.4568016,1753.52,MSLN,mesothelin,NS,False
55958,0.0403,0.0111,0.0685,2.541059,0.1740213,2156.5,KLHL9,kelch like family member 9,NS,False
2796,0.0403,0.0111,0.1674,-2.540707,-0.4252591,108.89,GNRH1,gonadotropin releasing hormone 1,NS,False
966,0.0404,0.0111,0.0891,2.539978,0.2264303,5603.25,CD59,CD59 molecule (CD59 blood group),NS,False
6631,0.0404,0.0111,0.0526,2.539706,0.1337036,2992.83,SNRPC,small nuclear ribonucleoprotein polypeptide C,NS,False
1837,0.0404,0.0111,0.1307,2.539634,0.3320315,367.4,DTNA,dystrobrevin alpha,NS,False
64860,0.0405,0.0111,0.0889,2.539322,0.225764,358.31,ARMCX5,armadillo repeat containing X-linked 5,NS,False
2790,0.0405,0.0111,0.0657,2.538752,0.1669163,1075.03,GNG10,G protein subunit gamma 10,NS,False
10734,0.0405,0.0111,0.1226,2.538435,0.3112554,237.99,STAG3,stromal antigen 3,NS,False
9712,0.0405,0.0111,0.1187,-2.538419,-0.3013683,2347.34,USP6NL,USP6 N-terminal like,NS,False
1933,0.0407,0.0112,0.0456,2.537088,0.1155991,16688.69,EEF1B2,eukaryotic translation elongation factor 1 beta 2,NS,False
254251,0.0408,0.0112,0.1197,-2.53595,-0.3035755,1219.36,LCORL,ligand dependent nuclear receptor corepressor like,NS,False
51660,0.0408,0.0112,0.1692,2.535931,0.4290564,329.76,MPC1,mitochondrial pyruvate carrier 1,NS,False
100128770,0.0409,0.0112,0.1029,2.535387,0.2609921,300.53,LOC100128770,uncharacterized LOC100128770,NS,False
4430,0.0409,0.0112,0.0669,2.535232,0.1695355,4122.3,MYO1B,myosin IB,NS,False
83642,0.0409,0.0112,0.0602,-2.535218,-0.1526303,870.58,SELENOO,selenoprotein O,NS,False
145389,0.0409,0.0112,0.1002,2.535116,0.25411,147.63,SLC38A6,solute carrier family 38 member 6,NS,False
7037,0.0409,0.0113,0.1423,2.534622,0.3606736,12176.6,TFRC,transferrin receptor,NS,False
84219,0.041,0.0113,0.0882,2.534226,0.2234843,631.08,WDR24,WD repeat domain 24,NS,False
100526740,0.041,0.0113,0.0557,2.53382,0.1411804,1869.98,ATP5MF-PTCD1,ATP5MF-PTCD1 readthrough,NS,False
115098,0.0411,0.0113,0.046,2.533126,0.1165015,3628.5,CCDC124,coiled-coil domain containing 124,NS,False
23648,0.0411,0.0113,0.0812,2.533057,0.205675,1612.2,SSBP3,single stranded DNA binding protein 3,NS,False
5630,0.0412,0.0113,0.1705,-2.532261,-0.4316973,91.82,PRPH,peripherin,NS,False
107984643,0.0412,0.0114,0.1085,2.531419,0.2746312,133.32,LOC107984643,uncharacterized LOC107984643,NS,False
91862,0.0414,0.0114,0.0745,2.530317,0.1886314,803.75,MARVELD3,MARVEL domain containing 3,NS,False
92659,0.0414,0.0114,0.1579,2.53037,0.3995398,301.71,MILIP,MYC inducible lncRNA inactivating p53,NS,False
5577,0.0414,0.0114,0.1563,-2.530091,-0.3954058,1141.09,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,NS,False
5916,0.0414,0.0114,0.1057,-2.52996,-0.2673591,1750.44,RARG,retinoic acid receptor gamma,NS,False
11128,0.0414,0.0114,0.0681,2.529267,0.172143,2587.06,POLR3A,RNA polymerase III subunit A,NS,False
100128881,0.0414,0.0114,0.2378,2.529288,0.6015587,1141.53,VPS9D1-AS1,VPS9D1 antisense RNA 1,NS,False
29899,0.0415,0.0114,0.2131,-2.528982,-0.538804,2347.26,GPSM2,G protein signaling modulator 2,NS,False
80271,0.0415,0.0114,0.0946,2.528962,0.2391478,570.97,ITPKC,inositol-trisphosphate 3-kinase C,NS,False
4553,0.0415,0.0114,0.0966,2.528673,0.2442313,2474.01,TRNA,tRNA-Ala,NS,False
5245,0.0417,0.0115,0.0626,2.52684,0.1582654,10658.54,PHB1,prohibitin 1,NS,False
11016,0.0417,0.0115,0.0495,-2.526624,-0.1250103,1329.32,ATF7,activating transcription factor 7,NS,False
64063,0.0417,0.0115,0.08,2.526497,0.2021553,471.48,PRSS22,serine protease 22,NS,False
221527,0.0418,0.0115,0.1466,2.526107,0.3702389,396.74,ZBTB12,zinc finger and BTB domain containing 12,NS,False
54877,0.0419,0.0116,0.0522,2.525253,0.1318131,1189.05,ZCCHC2,zinc finger CCHC-type containing 2,NS,False
391051,0.0419,0.0116,0.2323,2.525083,0.5866483,40.78,UOX,urate oxidase (pseudogene),NS,False
400746,0.0419,0.0116,0.1151,-2.524355,-0.2905095,184.69,NCMAP,non-compact myelin associated protein,NS,False
285753,0.0419,0.0116,0.1285,-2.524444,-0.3245063,799.99,CEP57L1,centrosomal protein 57 like 1,NS,False
441432,0.0419,0.0116,0.202,2.524504,0.5098883,38.42,AQP7P3,aquaporin 7 pseudogene 3,NS,False
105371967,0.0419,0.0116,0.1679,-2.52435,-0.4238554,142.7,LOC105371967,uncharacterized LOC105371967,NS,False
126328,0.042,0.0116,0.047,2.523817,0.1185553,2438.3,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,NS,False
55178,0.042,0.0116,0.0617,2.523292,0.1557399,872.14,MRM3,mitochondrial rRNA methyltransferase 3,NS,False
54707,0.0421,0.0116,0.0712,2.522892,0.1795391,1586.47,GPN2,GPN-loop GTPase 2,NS,False
9467,0.0421,0.0116,0.0906,2.522871,0.2286227,1003.66,SH3BP5,SH3 domain binding protein 5,NS,False
113939925,0.0421,0.0117,0.0742,-2.52234,-0.1872034,317.99,BMS1P4-AGAP5,BMS1P4-AGAP5 readthrough,NS,False
57556,0.0421,0.0117,0.0922,-2.522031,-0.2325187,526.25,SEMA6A,semaphorin 6A,NS,False
5591,0.0421,0.0117,0.0541,-2.522027,-0.1364089,31008.49,PRKDC,"protein kinase, DNA-activated, catalytic subunit",NS,False
7249,0.0422,0.0117,0.0457,2.521859,0.1152312,2886.5,TSC2,TSC complex subunit 2,NS,False
653404,0.0422,0.0117,0.3504,2.521242,0.8833468,16.65,FOXD4L6,forkhead box D4 like 6,NS,False
80063,0.0422,0.0117,0.1265,-2.521221,-0.3188412,310.38,ATF7IP2,activating transcription factor 7 interacting protein 2,NS,False
8704,0.0423,0.0117,0.0626,-2.520785,-0.1576776,2135.87,B4GALT2,"beta-1,4-galactosyltransferase 2",NS,False
2671,0.0423,0.0117,0.0455,2.520844,0.1146293,1073.72,GFER,"growth factor, augmenter of liver regeneration",NS,False
693155,0.0423,0.0117,0.1703,-2.520516,-0.4292244,52.66,MIR570,microRNA 570,NS,False
5471,0.0423,0.0117,0.0385,2.519997,0.0968949,3231.24,PPAT,phosphoribosyl pyrophosphate amidotransferase,NS,False
79906,0.0424,0.0118,0.0852,-2.519547,-0.2147756,293.69,MORN1,MORN repeat containing 1,NS,False
29943,0.0424,0.0118,0.3688,2.519498,0.9291651,10.86,PADI1,peptidyl arginine deiminase 1,NS,False
101928215,0.0424,0.0118,0.3116,-2.518935,-0.7848352,16.34,LOC101928215,uncharacterized LOC101928215,NS,False
54491,0.0424,0.0118,0.1074,-2.518856,-0.2706262,512.21,OTULINL,OTU deubiquitinase with linear linkage specificity like,NS,False
6223,0.0425,0.0118,0.0805,2.518678,0.2028555,23622.4,RPS19,ribosomal protein S19,NS,False
2963,0.0425,0.0118,0.0467,2.518352,0.1175982,2386.72,GTF2F2,general transcription factor IIF subunit 2,NS,False
107984670,0.0425,0.0118,0.2289,-2.51799,-0.5764641,28.02,LOC107984670,uncharacterized LOC107984670,NS,False
203547,0.0425,0.0118,0.0976,2.517837,0.2457544,1903.54,VMA21,vacuolar ATPase assembly factor VMA21,NS,False
23322,0.0426,0.0118,0.1129,2.517196,0.2842241,897.88,RPGRIP1L,RPGRIP1 like,NS,False
1477,0.0426,0.0118,0.0779,2.517229,0.1961063,1695.28,CSTF1,cleavage stimulation factor subunit 1,NS,False
90313,0.0426,0.0118,0.0575,-2.516771,-0.1447215,891.68,TP53I13,tumor protein p53 inducible protein 13,NS,False
57526,0.0427,0.0118,0.1409,-2.516591,-0.3546217,75.07,PCDH19,protocadherin 19,NS,False
